"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016","TONNE","Tonnes","3","Thousands",,,146.917,,
"BEL","Belgium","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2004","2004","TONNE","Tonnes","3","Thousands",,,780.971,,
"BEL","Belgium","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2006","2006","TONNE","Tonnes","3","Thousands",,,695.196,"B","Break"
"BEL","Belgium","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2008","2008","TONNE","Tonnes","3","Thousands",,,438.812,"B","Break"
"BEL","Belgium","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010","TONNE","Tonnes","3","Thousands",,,1293.93,"B","Break"
"BEL","Belgium","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012","TONNE","Tonnes","3","Thousands",,,1265.114,,
"BEL","Belgium","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014","TONNE","Tonnes","3","Thousands",,,1523.671,,
"BEL","Belgium","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016","TONNE","Tonnes","3","Thousands",,,1871.842,,
"BEL","Belgium","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2004","2004","TONNE","Tonnes","3","Thousands",,,771.426,,
"BEL","Belgium","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2006","2006","TONNE","Tonnes","3","Thousands",,,795.83,"B","Break"
"BEL","Belgium","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2008","2008","TONNE","Tonnes","3","Thousands",,,702.531,"B","Break"
"BEL","Belgium","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010","TONNE","Tonnes","3","Thousands",,,1635.814,"B","Break"
"BEL","Belgium","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012","TONNE","Tonnes","3","Thousands",,,463.776,,
"BEL","Belgium","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014","TONNE","Tonnes","3","Thousands",,,1057.95,,
"BEL","Belgium","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016","TONNE","Tonnes","3","Thousands",,,716.557,,
"BEL","Belgium","19","Manufacture of coke and refined petroleum products","2004","2004","TONNE","Tonnes","3","Thousands",,,89.548,,
"BEL","Belgium","19","Manufacture of coke and refined petroleum products","2006","2006","TONNE","Tonnes","3","Thousands",,,167.155,"B","Break"
"BEL","Belgium","19","Manufacture of coke and refined petroleum products","2008","2008","TONNE","Tonnes","3","Thousands",,,65.369,"B","Break"
"BEL","Belgium","19","Manufacture of coke and refined petroleum products","2010","2010","TONNE","Tonnes","3","Thousands",,,121.843,"B","Break"
"BEL","Belgium","19","Manufacture of coke and refined petroleum products","2012","2012","TONNE","Tonnes","3","Thousands",,,106.762,,
"BEL","Belgium","19","Manufacture of coke and refined petroleum products","2014","2014","TONNE","Tonnes","3","Thousands",,,200.28,,
"BEL","Belgium","19","Manufacture of coke and refined petroleum products","2016","2016","TONNE","Tonnes","3","Thousands",,,161.928,,
"BEL","Belgium","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2004","2004","TONNE","Tonnes","3","Thousands",,,2010.468,,
"BEL","Belgium","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2006","2006","TONNE","Tonnes","3","Thousands",,,3087.582,"B","Break"
"BEL","Belgium","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2008","2008","TONNE","Tonnes","3","Thousands",,,1227.828,"B","Break"
"BEL","Belgium","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010","TONNE","Tonnes","3","Thousands",,,2153.301,"B","Break"
"BEL","Belgium","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012","TONNE","Tonnes","3","Thousands",,,2062.011,,
"BEL","Belgium","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014","TONNE","Tonnes","3","Thousands",,,1409.416,,
"BEL","Belgium","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016","TONNE","Tonnes","3","Thousands",,,1665.085,,
"BEL","Belgium","23","Manufacture of other non-metallic mineral products","2004","2004","TONNE","Tonnes","3","Thousands",,,828.747,,
"BEL","Belgium","23","Manufacture of other non-metallic mineral products","2006","2006","TONNE","Tonnes","3","Thousands",,,2038.618,"B","Break"
"BEL","Belgium","23","Manufacture of other non-metallic mineral products","2008","2008","TONNE","Tonnes","3","Thousands",,,640.543,"B","Break"
"BEL","Belgium","23","Manufacture of other non-metallic mineral products","2010","2010","TONNE","Tonnes","3","Thousands",,,939.326,"B","Break"
"BEL","Belgium","23","Manufacture of other non-metallic mineral products","2012","2012","TONNE","Tonnes","3","Thousands",,,891.801,,
"BEL","Belgium","23","Manufacture of other non-metallic mineral products","2014","2014","TONNE","Tonnes","3","Thousands",,,798.919,,
"BEL","Belgium","23","Manufacture of other non-metallic mineral products","2016","2016","TONNE","Tonnes","3","Thousands",,,772.904,,
"BEL","Belgium","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,8028.679,,
"BEL","Belgium","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,4242.803,"B","Break"
"BEL","Belgium","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,2835.657,"B","Break"
"BEL","Belgium","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,3933.738,"B","Break"
"BEL","Belgium","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,4970.816,,
"BEL","Belgium","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,5653.664,,
"BEL","Belgium","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,5560.485,,
"BEL","Belgium","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,6578.864,,
"BEL","Belgium","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,3148.356,"B","Break"
"BEL","Belgium","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,1814.707,"B","Break"
"BEL","Belgium","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,3216.196,,
"BEL","Belgium","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,4580.858,,
"BEL","Belgium","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,5285.495,,
"BEL","Belgium","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,5237.649,,
"BEL","Belgium","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,1419.956,,
"BEL","Belgium","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,1078.983,"B","Break"
"BEL","Belgium","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,868.241,"B","Break"
"BEL","Belgium","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,555.174,"B","Break"
"BEL","Belgium","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,315.48,,
"BEL","Belgium","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,282.004,,
"BEL","Belgium","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,252.428,,
"BEL","Belgium","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,29.859,,
"BEL","Belgium","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,15.464,"B","Break"
"BEL","Belgium","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,152.709,"B","Break"
"BEL","Belgium","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,162.368,"B","Break"
"BEL","Belgium","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,74.478,,
"BEL","Belgium","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,86.165,,
"BEL","Belgium","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,70.408,,
"BEL","Belgium","35","Energy Production ","2004","2004","TONNE","Tonnes","3","Thousands",,,989.669,,
"BEL","Belgium","35","Energy Production ","2006","2006","TONNE","Tonnes","3","Thousands",,,1285.396,"B","Break"
"BEL","Belgium","35","Energy Production ","2008","2008","TONNE","Tonnes","3","Thousands",,,1086.721,"B","Break"
"BEL","Belgium","35","Energy Production ","2010","2010","TONNE","Tonnes","3","Thousands",,,1199.599,"B","Break"
"BEL","Belgium","35","Energy Production ","2012","2012","TONNE","Tonnes","3","Thousands",,,1301.009,,
"BEL","Belgium","35","Energy Production ","2014","2014","TONNE","Tonnes","3","Thousands",,,1109.34,,
"BEL","Belgium","35","Energy Production ","2016","2016","TONNE","Tonnes","3","Thousands",,,780.448,,
"BEL","Belgium","36-39","Water supply, sewerage, waste management, etc.","2004","2004","TONNE","Tonnes","3","Thousands",,,6592.523,,
"BEL","Belgium","36-39","Water supply, sewerage, waste management, etc.","2006","2006","TONNE","Tonnes","3","Thousands",,,14440.117,"B","Break"
"BEL","Belgium","36-39","Water supply, sewerage, waste management, etc.","2008","2008","TONNE","Tonnes","3","Thousands",,,11729.061,"B","Break"
"BEL","Belgium","36-39","Water supply, sewerage, waste management, etc.","2010","2010","TONNE","Tonnes","3","Thousands",,,11961.017,"B","Break"
"BEL","Belgium","36-39","Water supply, sewerage, waste management, etc.","2012","2012","TONNE","Tonnes","3","Thousands",,,9389.605,,
"BEL","Belgium","36-39","Water supply, sewerage, waste management, etc.","2014","2014","TONNE","Tonnes","3","Thousands",,,10060.502,,
"BEL","Belgium","36-39","Water supply, sewerage, waste management, etc.","2016","2016","TONNE","Tonnes","3","Thousands",,,14362.152,,
"BEL","Belgium","41-43","Construction","2004","2004","TONNE","Tonnes","3","Thousands",,,11037.08,,
"BEL","Belgium","41-43","Construction","2006","2006","TONNE","Tonnes","3","Thousands",,,13089.651,"B","Break"
"BEL","Belgium","41-43","Construction","2008","2008","TONNE","Tonnes","3","Thousands",,,15441.861,"B","Break"
"BEL","Belgium","41-43","Construction","2010","2010","TONNE","Tonnes","3","Thousands",,,16476.008,"B","Break"
"BEL","Belgium","41-43","Construction","2012","2012","TONNE","Tonnes","3","Thousands",,,16565.521,,
"BEL","Belgium","41-43","Construction","2014","2014","TONNE","Tonnes","3","Thousands",,,17966.375,,
